"";"field_id";"name";"semester";"ects";"test_type";"lecturer";"description"
"670";"14";"Identyfikacja procesów technologicznych";"5";"4";"Zaliczenie";"Piotr Bania";"1. Wprowadzenie do identyfikacji procesów oraz podstawowe pojęcia teorii estymacji punktowej. Wartość oczekiwana, kowariancja, korelacja, warunkowa wartość oczekiwana. Rozkład normalny i rozkład chi-kwadrat. Centralne twierdzenie graniczne. Estymator największej wiarygodności, estymator Bayesa, cechy estymatorów: zgodny, nieobciążony itd. Metody szacowania błędów estymacji. Rachunek błędów (2h). 2. Modele procesów, zakłóceń oraz błędów pomiarowych: deterministyczne, stochastyczne, liniowe, nieliniowe, z czasem ciągłym, z czasem dyskretnym, modele hybrydowe, modele z opóźnieniem, przykłady. Podstawowe charakterystyki procesów stochastycznych, średnia, kowariancja, funkcja korelacji/kowariancji, gęstość widmowa mocy, periodogram, funkcja koherencji. Metody nieparametryczne. Estymacja widma mocy, metoda Welsha, estymacja ch-ki częstotliwościowej (2h). 3. Regresja liniowa i jej zastosowania w identyfikacji procesów. Identyfikacja układów liniowych dyskretnych w czasie metodą najmniejszych kwadratów. Testowanie reszt, test chi kwadrat, test autokorelacji, test znaku. Oszacowania błędów oraz warunki stosowalności metody, przykłady (2h). 4. Identyfikacja układów liniowych dyskretnych w czasie metodą predykcji błędu. Opis i uzasadnienie metody, założenia, zbieżność estymatorów oraz oszacowania błędów. Metody zmiennych instrumentalnych. Rekurencyjne metody identyfikacji: RLS, RPEM, RIV (2h). 5. Planowanie eksperymentu. Identyfikowalność parametrów, sygnały jednostajnie pobudzające, wybór struktury modelu, zasada oszczędności. Identyfikacja układów ze sprzężeniem zwrotnym (2h). 6. Identyfikacja układów liniowych deterministycznych I-go, II-go rzędu. Wyznaczanie stałych czasowych, wsp. tłumienia i częstości drgań własnych. Metody Strejca, momentów i powierzchni dla układów wyższych rzędów. Sprawdzenie liniowości oraz szacowanie rzędu układu (2h). 7. Metoda najmniejszych kwadratów dla układów nieliniowych cz. I. Założenia, twierdzenia o zbieżności, oszacowanie błędów, zakres stosowalności, problem wielu minimów lokalnych, trudności numeryczne (2h). 8. Metoda najmniejszych kwadratów dla układów nieliniowych cz II. Algorytmy Levenberga-Marquardta, Gaussa-Newtona i pokrewne. Omówienie istniejącego oprogramowania. Przykład identyfikacji układu nielinowego - zbiorniki z wodą (2h). 9. Modelowanie oraz identyfikacja parametrów serwomechanizmu z silnikiem prądu stałego (2h). 10. Modelowanie oraz identyfikacja laboratoryjnego modelu helikoptera na uwięzi (2h). 11. Ewolucja gęstości prawdopodobieństwa, Równania Chapmana-Kołmogorowa i Fokkera-Plancka. Elementy teorii filtracji. Filtr Kalmana. Problem estymacji parametrów jako zagadnienie filtracji. Rozszerzony filtr Kalmana i jego zastosowania w identyfikacji. Przykłady poprawnego i niepoprawnego działania filtru (2h). 12. Jednoczesna estymacja stanu, parametrów i kowariancji zakłóceń w układach stochastycznych liniowych I. Rozkład prawdopodobieństwa dla parametrów i stanu. Oszacowania błędów (2h). 13. Jednoczesna estymacja stanu, parametrów i kowariancji zakłóceń w układach stochastycznych liniowych II. Algorytm numeryczny, przykłady zastosowań. 14. Podsumowanie oraz powtórzenie materiału (2h). Uwagi ogólne odnośnie wykonywania ćwiczeń laboratoryjnych. Warunkiem przystąpienia do wykonywania ćwiczenia jest znajomość tematyki ćwiczenia oraz zagadnień podanych w instrukcji. Jeżeli student nie zna tematyki ćwiczenia, pojęć lub metod koniecznych do jego wykonania, nie zostanie on dopuszczony do wykonywania danego ćwiczenia. Student ma obowiązek wykonać wszystkie polecenia zawarte w instrukcji w czasie trwania zajęć. Jeżeli prowadzący stwierdzi, że student nie wykonał danego ćwiczenia w czasie trwania zajęć, skutkuje to brakiem zaliczenia danego ćwiczenia. Student ma obowiązek sporządzić sprawozdanie z danego ćwiczenia i dostarczyć je prowadzącemu w formie elektronicznej (dokument pdf) lub papierowej przed upływem dwóch tygodni od wykonania danego ćwiczenia. Po upływie tego terminu sprawozdania nie będą uwzględniane. Sprawozdania kopiowane od innych studentów nie będą uznawane. Warunkiem zaliczenia jest wykonanie wszystkich ćwiczeń. W przypadku usprawiedliwionej nieobecności, ćwiczenie można odrobić w innym terminie lub u innego prowadzącego, ewentualnie w terminie dodatkowym lub na konsultacjach. Plan laboratorium 1. Estymacja stałej oraz metoda najmniejszych kwadratów. 2. Metody nieparametryczne, estymacja widma mocy, estymacja ch-ki częstotliwościowej układu linowego. 3. Podstawowe ch-ki procesów stochastycznych, średnia, kowariancja oraz ewolucja gęstości procesu w czasie na przykładzie układów liniowych I-go i II-go rzędu. 4. Identyfikacja modelu ARMAX metodą predykcji błędu i metodą najmniejszych kwadratów. 5. Identyfikacja parametrów opisujących wypływ swobodny cieczy ze zbiornika. 6. Identyfikacja nieliniowych układów oscylacyjnych. 7. Identyfikacja serwomechanizmu z silnikiem prądu stałego. 8. Identyfikacja laboratoryjnego modelu helikoptera dla ruchu w płaszczyźnie pionowej. 9. Rozszerzony filtr Kalmana dla serwomechanizmu oraz modelu helikoptera. 10. Zaliczenie laboratorium. Instrukcje do ćwiczeń można pobrać pod adresem: http://www.ia.agh.edu.pl/index.php?option=com_content&view=article&id=70%3Aidentyfikacja-procesow-przemysowych&catid=18%3Amateriay-do-laboratoriow&Itemid=43&lang=en"
"671";"14";"Analiza danych";"5";"4";"Zaliczenie";"Jerzy Baranowski";"W ramach wykładu będą omawiane następujące zagadnienia - kolejność nie jest określona Wstęp do analizy danych Wizualizacja i eksploracja Przekształcanie danych Importowanie danych Komunikacja wyników analizy Obsługa tabel Protokół TIER i `tidy-data’ Źródła danych i proces ich czyszczenia Modele liniowe i nie tylko Klasyfikacja Klasteryzacja NLP Analiza danych przestrzennych Analiza szeregów czasowych Etyka w Analizie danych W ramach laboratoriów będą przerabiane następujące zagadnienia - kolejność nie jest określona Środowisko pracy w analizie danych Import danych Przetwarzanie danych tabelarycznych Czyszczenie danych Analiza wizualna danych Modele liniowe Uogólnione modele liniowe Klasyfikatory Klasteryzacja Analiza danych przestrzennych Statystki przestrzenne Przetwarzanie danych tekstowych Analiza szeregów czasowych Przygotowywanie raportów"
"672";"14";"Kryptografia i cyberbezpieczeństwo";"5";"4";"Zaliczenie";"Marek Ogiela";"WYKŁADY 1. Klasyczne metody szyfrowania 2. Symetryczne szyfry blokowe 3. Kryptosystemy z kluczem jawnym 4. Zadania autoryzacji, weryﬁkacji i generowania podpisów cyfrowych 5. Protokoły uzgadniania i przesyłania poufnych kluczy 6. Algorytmy progowego współdzielenia sekretu 7. Przekazy podprogowe i ukrywanie informacji 8. Steganografia cyfrowa i steganografia wielu sekretów 9. Jednokierunkowe funkcje skrótu 10. Protokoły kryptografii spersonalizowanej 11. Ataki cybernetyczne na systemy i transmisje danych 12. Zagadnienia bezpieczeństwa transmisji danych"
"673";"14";"Teoria sterowania 2";"6";"5";"Egzamin";"Wojciech Mitkowski";"SCHEMAT WYKŁADU (1 stopień; rozwinięcie teorii sterowania 1 z sem. 5. Teoria sterowania 2 - nowe treści w sem. 6)  Liniowy układ dynamiczny sterowany skończenie wymiarowy i jego własności (30 godz.)-dla przypomnienia - to było TS1 w semestrze 5  Sterowane układy liniowe i nieliniowe oraz ich własności (30 godz.) - semestr 6, TS2  Zadania sterowania i sprzężenie zwrotne (30 godz.) - semestr 6, TS2 PRZEGLĄD PROBLEMÓW (modyfikowany co pewien czas) 1. Treść wykładu, literatura (pokazać wybrane książki). Równanie liniowe Ax=b (system statyczny). 2. System, system dynamiczny, przykłady: dzielnik napięcia, układ RC. 3. System , ogólne rozwiązanie. Własności typowe liniowego układu dynamicznego. 4. Przykłady: układ drabinkowy RC dla n=2, dekompozycja, interpretacja geometryczna, obwód LC. 5. Zagadnienie własne : , ..... . Wartości własne, wektory własne, .... Wektory główne. Szkic dowodu tw. Jordana o postaci kanonicznej. 6. Twierdzenie Jordana o postaci kanonicznej macierzy kwadratowej. Równoważność macierzy wielomianów, postać kanoniczna Smitha, czynniki niezmiennicze, dzielniki elementarne. Tw. Cayley’a-Hamiltona, wielomian minimalny i jego zastosowania. 7. Przykład ogólny. Generatory baz cyklicznych (algorytm poszukiwania). Bazy Jordana (również rzeczywiste) i Frobeniusa. 8. Postać kanoniczna Jordana rzeczywista dla macierzy rzeczywistej. Inne postacie kanoniczne (np. Frobeniusa). 9. Struktura macierzy (również macierzy prostokątnej), twierdzenia ogólne: , ...., wybrane klasy macierzy. Macierz pseudoodwrotna i jej wyznaczanie. 10. Macierz , baza rozwiązania równania różniczkowego , stabilność i asymptotyczna stabilność. Współczynniki charakteryzujące dynamikę. 11. Przykład układu drabinkowego LC przy n=2, drgania prawie okresowe. 12. Lokalizacja wartości własnych, Gerszgorin (dowód), Hurwitz, Charitonow, Michajłow (dowód), Nyquist (dowód). D – podział, przykład. 13. Podstawienie dla systemów dyskretnych: z=(w+1)/(w-1). Przykład. Stabilność schematów różnicowych. 14. Zasada odwzorowań zwężających, Twierdzenie Szarkowskiego (uporządkowanie orbit okresowych), dynamika chaotyczna. 15. Odpowiedzi na szczególne wymuszenia: delta Diraca, skok jednostkowy, sinus. Transmitancja i interpretacja transmitancji i transmitancji widmowej, przykłady rzędu drugiego. 16. Transmitancja (przekształcenie Lalace’a) układu z opóźnieniem, układu cząstkowego. Transmitancja „Z”, przykłady rzędu drugiego. 17. Stabilność (jako ciągłość). Ogólny schemat, różne definicje. Sprowadzanie do badania stabilności zerowego punktu równowagi (zerowego rozwiązania pewnego układu). Stabilność poszczególnych rozwiązań i stabilność systemu. Inne definicje (ograniczone wejście – ograniczone wyjście). 18. Stabilność, asymptotyczna stabilność, globalna asymptotyczna stabilność. Przykłady. Stabilność systemów liniowych ciągłych i dyskretnych. Metody badania stabilności – przypomnienie. 19. Metoda funkcjonałów Lapunowa (II metoda Lapunowa), jako warunek wystarczający (ogólny schemat). Różne funkcjonały Lapunowa (trzy twierdzenia podstawowe). Dowód twierdzenia o stabilności. 20. Twierdzenia o niestabilności. Kryteria dodatniej określoności formy kwadratowej i oszacowania formy kwadratowej. Metoda Krasowskiego, przykład. Funkcjonał Lapunowa dla systemu liniowego (równanie Lapunowa; ciągłe i dyskretne). Analityczne i numeryczne rozwiązanie równania Lapunowa. 21. Zastosowanie funkcjonału Lapunowa do projektowania sprzężenia zwrotnego (ocena jakości przebiegu przejściowego; iloraz Rayleigha i twierdzenie Couranta-Fischera; wzór Parsevala; regulator liniowy i nieliniowy). Przykład RC, obliczanie wskaźnika jakość (całka z kwadratu błędu) dla u=0 i u=-Kx (porównanie). Przykład równania cząstkowego. Algebraiczne równanie Riccatiego. 22. Metoda linearyzacji (I metoda Lapunowa). Podstawowe twierdzenie i dowód twierdzenia. Przykłady linearyzacji (sin x, ln(1+x), tg x). Twierdzenie o niestabilności. Przykład dx/dt=-x*x*x. Przykłady porównawcze I i II metody Lapunowa. 23. Własności typowe (układ dynamiczny typowy). Twierdzenie Grobmana-Hartmana o podobieństwie dynamik systemu nieliniowego i jego linearyzacji (układy hiperboliczne-układy typowe). Portrety fazowe układu rzędu drugiego. 24. Oszacowanie zbioru przyciągania-Twierdzenia La Salle’a. Przykład rzędu pierwszego i drugiego. Funkcjonał Lapunowa dla układu rzędu drugiego. Przykład porównawczy dla różnych funkcjonałów. Przykład porównawczy obszarów przyciągania. 25. Cykle graniczne - przykład. Negatywne kryterium Bendixsona. Przykłady. Twierdzenie Poincarego-Bendixsona. Przykład Kudrewicza – cykle zależne od parametru. Przykłady układów rzędu drugiego (stosowanych praktycznie). Przykłady rzędu pierwszego (dla rozbudzenia wyobraźni). 26. Regulacja strukturalna (regulator regułowy). Bifurkacja, przykład rzędu drugiego (obszary różnych zachowań wokół zera dla układu liniowego). 27. Kryterium koła. Kryterium Popowa. Przykład porównawczy (porównanie sektorów). Sektor Hurwitza. Hipoteza Ajzermana. 28. Sterowalność – proste zadanie sterowania. Przykłady (rc dla n=1 i n=2). Definicje sterowalności. WKW sterowalności. Sterowanie minimalno-normowe. 29. Analityczne kryteria sterowalności. Sterowalność systemów stacjonarnych. 30. Przykład rc dla n=2. Podprzestrzeń sterowalności (zbiór stanów osiągalnych z zera; niezmienniczość). Stabilizowalność. Przykład. 31. Uwagi o sterowalności (transmitancja). Postać kanoniczna sterowalności. 32. Sterowalność systemów dyskretnych w czasie. Zbiór stanów osiągalnych z zera. 33. Obserwowalność w przedziale czasu [a, b]. Obserwowalność. Rekonstruowalność. Pełna obserwowalność. WKW obserwowalności w przedziale. Optymalna obserwacja. 34. Zasada dualności. Algebraiczne kryteria obserwowalności. Odtwarzanie stanu (przykład ciągły i dyskretny). Postać kanoniczna obserwowalności. 35. Wykrywalność. Asymptotyczne odtwarzanie stanu (obserwator Luenbergera; interpretacja). 36. Postać kanoniczna Kalmana. Transmitancja (zależność tylko od części sterowalnej i obserwowalnej). 37. Dynamiczne sprzężenie zwrotne (schemat stabilizacji z obserwatorem Luenbergera). Wyznaczanie parametrów dynamicznego sprzężenia zwrotnego. 38. Przykłady zadań sterowania optymalnego: problem LQ, zadanie minimalnoczasowe, ... LABORATORIUM (tematy ćwiczeń; modyfikowane co pewien czas; stała rozbudowa stanowisk laboratoryjnych): 1. Portrety fazowe systemów liniowych 2. Częstotliwościowe kryteria stabilności (twierdzenie Michajłowa, kryterium Nyquista) 3. Pierwsza metoda Lapunowa 4. Druga metoda Lapunowa i twierdzenie La Salle’a 5. Kryterium koła i twierdzenie Popova 7. Systemy dyskretne (sterowanie komputerowe) 8. Elementy/przykłady zadań sterowania optymalnego"
"674";"14";"Zagadnienia przedsiębiorczości i prawa autorskiego";"6";"2";"Zaliczenie";"Marta Kraszewska";"1. Pojęcie przedsiębiorczości, działalności gospodarczej i przedsiębiorcy. Formy prawne przedsiębiorstw w Polsce. Prawo przedsiębiorców. Spółka cywilna. Kodeks Spółek Handlowych. Spółki osobowe: spółka jawna, spółka partnerska, spółka komandytowa, spółka komandytowo-akcyjna. Spółki kapitałowe: spółka akcyjna, spółka z ograniczoną odpowiedzialnością. 2. Postępowanie przygotowawcze do założenia firmy. Biznes plan. Rejestracja działalności gospodarczej. 3. Prawo autorskie - podstawowe pojęcia. Wybrane zagadnienia praktyczne. Własność intelektualna. Autorskie prawa osobiste. Autorskie prawa majątkowe."
"675";"14";"Systemy rekonfigurowalne";"6";"4";"Zaliczenie";"Marek Gorgoń";"Tematyka laboratoriów:: 1. Wstęp do programowania układów FPGA: język opisu sprzętu Verilog, środowisko Vivado, platforma sprzętowa Zybo. 2. Wstęp do projektowania struktury układów FPGA. 3. Metodologia weryfikacji i testowania projektu. 4. Tworzenie maszyn stanowych w języku Verilog. 5. Implementacja operacji arytmetycznych. Konwersja operacji zmiennoprzecinkowych na stałoprzecinkowe. 6. Potokowe przetwarzanie obrazów zrealizowane w układzie FPGA. 7. Segmentacja obszarów o kolorze skóry – przykładowa aplikacja, która wymaga realizacji: konwersji przestrzeni barw RGB do YCbCr, binaryzacji w przestrzeni YCbCr, wyznaczania środka ciężkości wykrytego obszaru. 8. Potokowa realizacja operacji kontekstowych na przykładzie filtracji medianowej. 9. Implementacja prostego procesora w języku Verilog. Program kursu: Program kursu obejmuje zagadnienia związane z systemami rekonfigurowalnymi. Zawiera podstawowe pojęcia dotyczące budowy i zastosowania układów reprogramowalnych FPGA, kryteria doboru platformy obliczeniowej, zapoznanie studenta z metodami modelowania, opisu, ko-symulacji, walidacji i weryfikacji systemów rekonfigurowalnych. Narzędzia programowe do projektowania sprzętu. Systemy obliczeniowe z heterogenicznymi elementami obliczeniowymi. Metodologia zrównoleglania algorytmów dla zasobów reprogramowalnych, Implementacja algorytmów przetwarzania, analizy i kompresji obrazów w ukladach FPGA. Przegląd typowych aplikacji implementowanych w systemach rekonfigurowalnych."
"676";"14";"Sterowniki PLC i systemy SCADA";"6";"3";"Zaliczenie";"Krzysztof Oprzędkiewicz";"Zakres wykładów: 1. Hierarchiczny system sterowania. Miejsce sterowników PLC i aplikacji SCADA w tym systemie. 2. Podstawowe rozwiązania sterowników PLC od strony konstrukcyjnej, sprzęt systemów SCADA. 3. Cykl programowy PLC, spełnienie wymagań czasu rzeczywistego oraz czynniki wpływające na szybkość pracy sterownika. 4. Model oprogramowania PLC wg normy 61131.3 i jego elementy. 5.Typy danych dopuszczone do używania w systemach PLC wg normy. 6. Typy zmiennych. 7. Architektury sprzętowe SCADA na przykładzie INTOUCHA 8. Elementy aplikacji SCADA: elementy graficzne, zmienne, alarmy, skrypty, receptury. 9. Powiązanie aplikacji SCADA ze sterownikiem PLC. 10. Przykłady rzeczywistych realizacji systemów sterowania PLC i aplikacji SCADA: układ sterowania i nadzoru kriogeniką w CERN, aplikacja SCADA dla kombajnu górniczego KTP-400, system sterowania PLC automatem spawalniczym. W ramach modułu część zajęć prowadzona jest w postaci ćwiczeń laboratoryjnych z wykorzystaniem sterowników PLC SIEMENS i PHOENIX CONTACT oraz środowiska SCADA WONDERWARE INTOUCH. Laboratorium obejmuje następujące zagadnienia: 1. Zapoznanie ze środowiskami narzędziowymi: TIA PORTAL (SIEMENS) oraz PCWORKX (PHOENIX CONTACT). Konfiguracja hardware i komunikacja ze sterownikiem Sprawdzanie poprawności konfiguracji, tablic błędów. 2. Projekt i realizacja programu sterowania logicznego z wykorzystaniem podstawowych modułów dyskretnych oraz języka LD. 3. Realizacja programu sterującego z wykorzystaniem timerów. 4. Realizacja modułu sterującego silnikiem dla różnych trybów pracy (automatyczny, ręczny, serwisowy) z wykorzystaniem sygnałów potwierdzeń i generacją sygnałów alarmowych. 5. Realizacja programu sterującego przemysłowym procesem kaskadowym (zależnym) napełniania zbiorników z wykorzystaniem Grafu Sekwencji (SFC). 6. Kolokwium 1. 7. Zapoznanie się ze środowiskiem SCADA WONDERWARE INTOUCH: podstawowe obiekty graficzne i ich animacje, zmienne. 8. skrypty w środowisku INTOUCH. 9. Alarmy w środowisku INTOUCH 10. Konfiguracja wymiany danych pomiędzy aplikacją SCADA i sterownikiem PLC 11. Kolokwium 2 12. Realizacja programu sterującego przemysłowym procesem kaskadowym. napełniania zbiorników z wykorzystaniem grafu sekwencji (SFC). 13. Mechanizm adresacji pośredniej w sterownikach SIEMENS. 14. Pochodne i złożone typy danych w systemie SIEMENS: tablice, struktury, typy danych PLC. 15. Kolokwium 3."
"677";"14";"Praktyka zawodowa";"6";"4";"Zaliczenie";"Marta Kraszewska";"Praktyka zawodowa: 1. Cel praktyki: Głównym celem praktyki studenckiej jest konfrontacja nabytej wiedzy w warunkach działania konkretnych zakładów, firm i instytucji. 2. Prawa i obowiązki praktykantów: Studenci odbywający praktykę mają prawo do czynnego udziału w pracach zakładu. Dozwolone jest pobieranie wynagrodzenia za użyteczne prace na rzecz zakładu, na podstawie umowy. Studenci odbywający praktykę powinni dostosować się do trybu pracy zakładu, przestrzegać zasad i przepisów obowiązujących w danym zakładzie. W szczególności obowiązującego czasu pracy oraz zasad BHP. 3. Charakter praktyki: Praktyka studencka na III roku ma charakter zawodowy, kierunkowy. Dlatego student powinien wybrać taki zakład na miejsce praktyki, który umożliwi mu pogłębienie i rozszerzenie nabytej wiedzy teoretycznej oraz zdobycie doświadczenia poprzez realizację zadań praktycznych, z wykorzystaniem wiadomości teoretycznych z zakresu objętego dotychczasowym programem nauczania, Po zapoznaniu się z profilem zakładu, student powinien być skierowany do działu automatyzacji lub informatyki. Tematyka praktyki powinna być związana z: układami regulacji, robotyzacji, układami pomiarowymi, komputerowym wspomaganiem projektowania i sterowania, zastosowaniami informatyki w sterowaniu i zarządzaniu. W trakcie realizacji praktyki student powinien gromadzić informacje dotyczące realizowanych osobiście zadań, w celu opracowania szczegółowego sprawozdania z przebiegu praktyki. Powinien też zaznajomić się z zagadnieniami ekonomicznymi zakładu, jego organizacją oraz zarządzaniem. Szczegółowy plan i zakres praktyki określa Zakładowy Opiekun Praktyk, albo osoba wyznaczona przez Kierownika Zakładu. 4. Terminy odbywania praktyki: Student proponuje miejsce odbywania praktyki. Decyzję o tym czy wskazany zakład może być miejscem praktyki podejmuje opiekun praktyk studenckich na podstawie formularza zgłoszenia praktyki zawodowej. Praktyki powinny odbywać się poza wyznaczonym okresem trwania semestru akademickiego – w czasie wakacji letnich. Decyzja ostateczna w sprawie miejsca i terminu odbywania praktyki należy do Dziekana. Przed odbyciem praktyki student powinien mieć przygotowane następujące dokumenty: - podpisane porozumienie pomiędzy AGH i Zakładem Pracy, - ubezpieczenie od następstw nieszczęśliwych wypadków NW."
"678";"14";"Uczenie maszynowe";"6";"4";"Zaliczenie";"Joanna Jaworek-Korjakowska";"1. Wprowadzenie do tematyki uczenia maszynowego, podstawowe zagadnienia z algebry 2. Wykorzystywanie środowiska Python do uczenia maszynoweg. Regresja liniowa wielu zmiennych (optymalizacja danych). 3. Klasyfikacja. Regresja logistyczna. 4. Zagadnienie klasyfikacji: algorytm K-najbliższych sąsiadów (k-NN), okno Parzena, drzewa decyzyjne 5. Regularyzacja (problem nadmiernego dopasowania, funkcja kosztu 6. Klasteryzacja I - metoda k-means, k-means++ 7.Klasteryzacja hierarchiczna, DBSCAN 8. Sprawdzanie poprawności danych. Kwestia brakujących danych. Dobór odpowiednich cech. Ocenianie istotności cech za pomocą algorytmu losowego lasu. Analiza wyników klasyfikacji (macierz pomyłek, krzywa ROC) 9. Maszyny wektorów nośnych (ang. Support Vector Machine - SVM) - teoria, funkcje jądra, wyznaczanie maksymalnego marginesu za pomocą maszyn wektorów nośnych. Strategia tworzenia systemów uczenia maszynowego 10. Redukcja wymiarowości: analiza głównych składowych (PCA) – motywacja, sformułowanie problemu, algorytm 11. Detekcja anomalii w dużych zbiorach danych (ang. Large Scale Machine Learning - LSML) 12. Zespoły klasyfikatorów Najlepsze metody oceny modelu i strojenie parametryczne. 13. Wprowadzenie do sztucznej inteligencji i sztucznych sieci neuronowych. Podstawowe zagadnienia i domeny sztucznej inteligencji. 14. Podsumowanie Zajęcia laboratoryjne są wspomagane za pomocą kursu na platformie e-learningowej AGH. 1. Wprowadznie do programowania w Pythonie z wybranymi pakietami. 2. Regresja liniowa jednej i wielu zmiennych - (optymalizacja danych). 3. Regresja logistyczna - regularyzacja, optymalizacja wyników. 4. Zagadnienie klasyfikacji: algorytm k-najbliższych sąsiadów (k-NN), drzewa decyzyjne. 5. Regularyzacja (problem nadmiernego dopasowania, funkcja kosztu). Analiza wyników klasyfikacji (macierz pomyłek, krzywa ROC). Analiza procesu klasyfikacji, kosztu resubstytucji (ang. resubstitution error). Analiza wyników klasyfikacji (macierz pomyłek, krzywa ROC) 6. Klasteryzacja I 7.Klasteryzacja hierarchiczna II 8. Kolokwium 9. Maszyny wektorów nośnych (ang. Support Vector Machine - SVM) 10. Redukcja wymiarowości: analiza głównych składowych. PCA 11. Omówienie i wizualizacja wyników.Walidacja: różnice w wynikach między poprawnym a błędnym zastosowaniem. Przygotowanie zbioru danych: strategia postępowania w przypadku brakujących danych (ang. data imputation), analiza błędnych pomiarów (ang. outlier detection), wpływ normalizacji danych na wynik klasyfikatorów opartych o miary odległości. Ocenianie istotności cech za pomocą algorytmu losowego lasu. 12. Detekcja anomalii w dużych zbiorach danych. 13.Implementacja podstawowoej komórki neuronowej. Sieci neuronowe typu Perceptron prosty. Architektura sieci MLP. Przygotowanie i zastosowanie jednowarstwowej perceptronowej sieci neuronowej do klasyfikacji obrazów i praktyczne jej wykorzystanie 14. Kolokwium II"
"679";"14";"Komputerowo wspomagane projektowanie systemów sterowania";"6";"4";"Zaliczenie";"Maciej Rosół";"Studenci w zespołach dwuosobowych lub trzyosobowych wykonują zestaw ćwiczeń laboratoryjnych mających na celu opracowanie projektu sterownika, a następnie jego symulację, weryfikację i implementację na wybraną platformę sprzętową (FPGA, sterownik sbRIO/myRIO, sterownik PLC, układ mikroprocesorowy np. STM32). W ramach zajęć opracowuje się sterowniki (każdy zespół inny) dla wybranych układów elektronicznych, elektromechanicznych, automatyzacji produkcji, transportu, systemów obsługi, z zakresu inżynierii procesowej lub innych działów automatyki przemysłowej. Problemy dobierane są na podstawie literatury. Typowe etapy, które studenci realizują podczas zajęć laboratoryjnych to: • specyfikacja wymagań w formie tekstowej, • plan projektu sterownika: architektura i podstawowe funkcje, • specyfikacja wykonywalna w postaci modelu MATLAB/Simulink (przybornik Stateflow) lub LabVIEW (moduł Control & Simulation), • zestaw testów sprawdzających poprawność modelu (co najmniej 10 przypadków testowych), • zestaw spodziewanych poprawnych przebiegów testowych, • szczegółowa analiza i raporty z testów (dla wybranych 2 przypadków testowych), • implementacja sterownika na wybraną platformę sprzętową i jej testy z wykorzystaniem metody Software-in-the-Loop oraz Hardware-in-the-Loop, • analiza wyników i wnioski. Osiągnięcia każdej z grup laboratoryjnych będą przedstawiane w formie prezentacji na ostatnich zajęciach. Komputerowe Wspomaganie Projektowania Systemów Sterowania: W ramach modułu prowadzony jest wykład (28 godzin) oraz ćwiczenia laboratoryjne (28 godzin). Plan wykładu: 1. Fazy procesu projektowania systemów sterowania. Specyfikacja wymagań projektu. Budowa specyfikacji wykonywalnej – modelu sterownika. Projektowanie modułów. Testowanie symulacyjne. Tworzenie kodu. Prototypowanie. Wdrażanie. Integracja. Zarządzanie konfiguracją i dokumentacja. (2 godz.) 2. Projektowanie z wykorzystaniem modeli. Integracja procesu projektowego. Narzędzia do śledzenia powiązań wymagań specyfikacji i modelu sterownika. Wczesna weryfikacja. Szybkie prototypowanie. Testowanie z wykorzystaniem modeli. (4 godz.) 3. Modele sterowników w środowisku MATLAB/Simulink i LabView. Diagramy stanu Harela. Elementy graficzne i tekstowe opisu diagramu stanu: stany, przejścia, rozgałęzienia, zmienne, zdarzenia, warunki, akcje, tablice decyzyjne, funkcje tekstowe i graficzne, hierarchia i dekompozycja podstanów. Komunikacja MATLAB-Simulink-Stateflow. (8 godz.) 4. Testowanie, analiza kodu, tworzenie raportów. Konstrukcja powtarzalnych przypadków testowych. Budowa jarzma testowego. Środowiska automatyzacji testowania. Symulacje Model-in-the-Loop, Software-in-the-Loop, Processor-in-the-Loop, Hardware-in-the-Loop. Automatyczna generacja kodu i kompilacja skrośna. (4 godz.) 5. Weryfikacja i walidacja modelu kodu lub kodu sterownika. Metody analizy kodu: analiza statyczna, testy pokrycia, dowodzenie własności oprogramowania. (4 godz.) 6. Integracja programowo-sprzętowa sterowników. Architektura sterownika. Układy wejścia i wyjścia, pamięć, procesor, funkcje systemowe, system operacyjny, moduły odziedziczone. (4 godz.) 7. Standardy bezpieczeństwa w tworzeniu oprogramowania sterowników. Certyfikacja kodu i kwalifikacja narzędzi. Normy branżowe: D0-178, DO-278, IEC61508, ISO 26262. (2 godz.) Plan laboratorium: Zajęcia laboratoryjne podzielone są na dwa ćwiczenia. Na pierwszym terminie laboratorium prowadzący omówią: zasady prowadzenia zajęć, przepisy BHP oraz warunki zaliczenia. Na tychże zajęciach zostanie również dokonany podział studentów na cztery grupy. Zajęcia te są wspomagane przez moduł ""Komputerowe Wspomaganie Projektowania Systemów Sterowania"" na platformie e-learningowej AGH. Każde ćwiczenie obejmuje cztery kolejne spotkania laboratoryjne. 1. Prototypowanie i implementacja sterownika windy na platformę FPGA z wykorzystaniem środowiska MATLAB/Simulink. (12 godz.) 2. Prototypowanie i implementacja sterownika dla systemu zbiorników na platformę RT z wykorzystaniem środowiska LabVIEW. (12 godz.) 3. Prezentacja osiągnięć oraz zaliczenie laboratorium. (3 godz.)"
