"";"faculty_id";"name";"kind";"type";"description";"specialization"
"32";"3";"Nowoczesne Technologie w Kryminalistyce (kierunek wspólny - WIEiT, WH, WIMiC)";"Studia inżynierskie I stopnia";"Stacjonarne";"Absolwent kierunku posiada wiedzę z zakresu: podstaw taktyki i techniki kryminalistycznej, stosowanej informatyki śledczej, sposobów pozyskiwania, zabezpieczenia, badania oraz wykorzystywania śladów kryminalistycznych, w tym zwłaszcza śladów cyfrowych, identyfikacji zagrożeń dla bezpieczeństwa powszechnego i osobistego w tym w cyberprzestrzeni, ochrony informacji niejawnych, danych osobowych i pozyskiwania oraz analizy źródeł informacji. Ponadto absolwent kierunku legitymuje się niezbędną wiedzą z zakresu prawa, a także rozszerzoną wiedzą o sposobach działania organów ochrony prawnej i w zakresie środowiska technologii cyfrowych. Absolwent ścieżki związanej z analityką kryminalistyczną posiada gruntowną wiedzę o profilu chemiczno-biologicznym na bazie ultraczułych metod analitycznych, potrafią samodzielnie realizować zadania we współpracy z innymi zespołami. Absolwenci mogą pracować jako analitycy danych, specjaliści od odzyskiwania danych, audytorzy, integratorzy technologii, pracownicy kancelarii tajnych, a także technicy kryminalistyczni i pracownicy laboratoriów kryminalistycznych, chemicznych, farmaceutycznych, biotechnologicznych, funkcjonariusze i pracownicy cywilni służb państwowych. Ponadto absolwenci mogą być zatrudniani jako specjaliści z zakresu bezpieczeństwa i bezpieczeństwa cyfrowego.";""
"33";"3";"Teleinformatyka";"Studia inżynierskie I stopnia";"Stacjonarne";"Studenci kierunku Teleinformatyka otrzymują nowoczesne wykształcenie inżynierskie, zarówno odstawowe, jak i specjalistyczne, dzięki czemu po ukończeniu studiów stają się pożądanymi kandydatami na rynku pracy i stanowią podstawę kadry inżynierskiej dla firm z branży IT. Studia realizują koncepcję kształcenia opartego na poszerzonej bazie przedmiotów podstawowych dających możliwość późniejszego profilowania i specjalizacji. Program kształcenia na stopniu inżynierskim powstał we współpracy z wiodącymi firmami z branży IT i uzyskał akceptację MNiSW jako kierunek unikatowy, w którym uwzględniono wnioski płynące z raportu Ernst & Young dotyczącego oczekiwanych kwalifikacji i kompetencji absolwentów. Stała współpraca z firmami (m.in. Akamai, Cisco, Comarch, Dreamlab, Ericsson, Intel, Motorola, Nokia, Orange) w zakresie modyfikacji oraz unowocześniania zajęć dydaktycznych sprawia, że absolwenci kierunku Teleinformatyka są cenionymi specjalistami, poszukiwanymi przez operatorów sieci komórkowych, dostawców usług internetowych, producentów oprogramowania dla sieci telekomunikacyjnych i systemów teleinformatycznych.";""
"34";"4";"Automatyka Przemysłowa i Robotyka";"Studia inżynierskie I stopnia";"Stacjonarne";"Biorąc pod uwagę wymagania rynku pracy, koncepcja kształcenia na kierunku Automatyka Przemysłowa i Robotyka zakłada, że absolwenci kierunku Automatyka Przemysłowa i Robotyka WIMiR będą przygotowani do rozwiązywania problemów technicznych w zakresie przemysłowych układów i systemów automatyki i robotyki występujących w większości gałęzi przemysłu. Absolwenci cechują się dużą samodzielnością w wykonywaniu obowiązków inżyniera, a z drugiej strony umiejętnością pracy w zespołach oraz umiejętnością komunikacji z kadrą zarządzającą oraz klientami co powoduje, że są dobrze przygotowanymi do realizacji typowych zadań występujących w przemyśle. Mogą pracować w utrzymaniu ruchu, serwisie, biurach konstrukcyjnych i projektowych, w handlu elementami automatyki, mogą także zakładać własne przedsiębiorstwa oferujące usługi w zakresie automatyki i robotyki.
Absolwent studiów I stopnia na kierunku Automatyka Przemysłowa i Robotyka na Wydziale Inżynierii Mechanicznej i Robotyki AGH ma cechy wyróżniające go w stosunku do klasycznie wykształconego inżyniera kierunkau AiR o profilu elektrycznym. Wynika to z poszerzenia wiedzy i umiejętności z obszaru automatyki o szeroką wiedzą z zakresu dynamiki obiektów mechanicznych i znajomości procesów przemysłowych. Dzięki temu absolwenci tego kierunku mogą w sposób optymalny projektować układy sterowania dla urządzeń mechanicznych i procesów produkcyjnych. Studenci w ramach studiów otrzymują gruntowną wiedzę i równocześnie są wdrażani do samodzielnego rozwiązywania problemów inżynierskich, planowania i wykonywania badań o charakterze inżynierskim oraz do myślenia systemowego. Koncepcja ta nie jest bezpośrednio wzorowana na programach kształcenia realizowanych w innych, polskich lub zagranicznych uczelniach, jest głównie wynikiem ewolucji kształcenia na Wydziale Inżynierii Mechanicznej i Robotyki. Analiza karier absolwentów kończących studia na tym kierunku potwierdza słuszność przyjętej koncepcji i realizacji procesu kształcenia. Utrzymywanie się, od lat kierunku Automatyka Przemysłowa i Robotyka na Wydziale Inżynierii Mechanicznej i Robotyki w czołowej trójce w ogólnopolskim rankingu Szkół Wyższych Perspektyw pokazuje, że rynek wysoko ocenia absolwentów tego kierunku.";""
"35";"4";"Automatyka Przemysłowa i Robotyka";"Studia inżynierskie I stopnia";"Niestacjonarne";"Biorąc pod uwagę wymagania rynku pracy, koncepcja kształcenia na kierunku Automatyka Przemysłowa i Robotyka zakłada, że absolwenci kierunku Automatyka Przemysłowa i Robotyka WIMiR będą przygotowani do rozwiązywania problemów technicznych w zakresie przemysłowych układów i systemów automatyki i robotyki występujących w większości gałęzi przemysłu. Absolwenci cechują się dużą samodzielnością w wykonywaniu obowiązków inżyniera, a z drugiej strony umiejętnością pracy w zespołach oraz umiejętnością komunikacji z kadrą zarządzającą oraz klientami co powoduje, że są dobrze przygotowanymi do realizacji typowych zadań występujących w przemyśle. Mogą pracować w utrzymaniu ruchu, serwisie, biurach konstrukcyjnych i projektowych, w handlu elementami automatyki, mogą także zakładać własne przedsiębiorstwa oferujące usługi w zakresie automatyki i robotyki.
Absolwent studiów I stopnia na kierunku Automatyka Przemysłowa i Robotyka na Wydziale Inżynierii Mechanicznej i Robotyki AGH ma cechy wyróżniające go w stosunku do klasycznie wykształconego inżyniera kierunkau AiR o profilu elektrycznym. Wynika to z poszerzenia wiedzy i umiejętności z obszaru automatyki o szeroką wiedzą z zakresu dynamiki obiektów mechanicznych i znajomości procesów przemysłowych. Dzięki temu absolwenci tego kierunku mogą w sposób optymalny projektować układy sterowania dla urządzeń mechanicznych i procesów produkcyjnych. Studenci w ramach studiów otrzymują gruntowną wiedzę i równocześnie są wdrażani do samodzielnego rozwiązywania problemów inżynierskich, planowania i wykonywania badań o charakterze inżynierskim oraz do myślenia systemowego. Koncepcja ta nie jest bezpośrednio wzorowana na programach kształcenia realizowanych w innych, polskich lub zagranicznych uczelniach, jest głównie wynikiem ewolucji kształcenia na Wydziale Inżynierii Mechanicznej i Robotyki. Analiza karier absolwentów kończących studia na tym kierunku potwierdza słuszność przyjętej koncepcji i realizacji procesu kształcenia. Utrzymywanie się, od lat kierunku Automatyka Przemysłowa i Robotyka na Wydziale Inżynierii Mechanicznej i Robotyki w czołowej trójce w ogólnopolskim rankingu Szkół Wyższych Perspektyw pokazuje, że rynek wysoko ocenia absolwentów tego kierunku.";""
"36";"4";"Cyfryzacja Przemysłu";"Studia inżynierskie I stopnia";"Stacjonarne";"Transformacja cyfrowa ma ogromny wpływ na gospodarkę, społeczeństwo, otoczenie biznesowe i administrację publiczną na całym świecie. W odniesieniu do przemysłu, transformacja cyfrowa, czyli cyfryzacja przemysłu, nazywana jest potocznie czwartą rewolucją przemysłową i obejmuje szereg zagadnień - od kontroli jakości po planowanie, prognozowanie i projektowanie produktów. Producenci korzystają z systemów sztucznej inteligencji, aby zmieniać sposób działania fabryk na masową skalę i uzyskać skokowy wzrost efektywności.
Kierunkowe efekty uczenia zostały skonstruowane tak, aby absolwent nabył wiedzę i umiejętności w zakresie sztucznej inteligencji, przetwarzania i analizy dużej ilości danych, chmury obliczeniowej, rzeczywistości wirtualnej i rozszerzonej, automatyki, robotyki, autonomicznych maszyn i urządzeń, cyberbezpieczeństwa, łańcuchów dostaw, symulacji cyfrowych bliźniaków, IoT oraz technologii addytywnych.
Prezesi największych spółek na świecie uważają transformację cyfrową oraz powiązaną z nią sztuczną inteligencję za absolutny game changer biznesu. Jest to z pewnością pierwsza technologia, która będzie w takim stopniu oddziaływać na wszystkie gałęzie gospodarki. Szerokie zastosowanie sztucznej inteligencji w przemyśle, wpłynie w istotny sposób na plany inwestycyjne światowych liderów.
Dlatego koncepcja kształcenia na kierunku Cyfryzacja Przemysłu WIMiR jest ściśle powiązana z wymaganiami otoczenia gospodarczego.
Zaproponowany program studiów i sposób realizacji procesu kształcenia są w dużej mierze efektem współpracy i dyskusji z kadrą inżynierską oraz kadrą zarządzającą przedsiębiorstwami i instytucjami. Współpraca z przedsiębiorstwami produkcyjnymi ma również wymiar materialny w postaci stanowisk laboratoryjnych, wyposażonych przez firmy produkujące układy automatyki i robotyki. Dużą rolę odgrywają także konsultacje z absolwentami wydziału z innych pokrewnych kierunków kształcenia, dotyczące przydatności nabytej w czasie studiów wiedzy i umiejętności oraz potrzeb wynikających ze zmieniającego się rynku pracy. Umiejętne połączenie wielu wątków w procesie nauczania daje w efekcie nowoczesne, pro-przemysłowe kształcenie inżynierów w zakresie cyfryzacji przemysłu.";""
"37";"4";"Inżynieria Akustyczna";"Studia inżynierskie I stopnia";"Stacjonarne";"Program kształcenia zapewnia przygotowanie absolwentów do wszelkich prac inżynierskich związanych z akustyką. Studia trwają siedem semestrów i kończą się projektem dyplomowym. Absolwent otrzymuje tytuł zawodowy inżyniera akustyka. Studenci nabywają solidne podstawy w zakresie wiedzy podstawowej: matematyki, fizyki, mechaniki, podstaw informatyki i programowania. W dalszej części studiów otrzymują szerokie wykształcenie w dwóch obszarach wiedzy: teorii drgań i akustyki, oraz elektrotechniki, elektroniki i teorii sygnałów. Połączenie tych dwóch obszarów zapewnia dogłębne zrozumienie zjawisk akustycznych wraz z biegłym posługiwaniem się współczesnymi środkami technicznymi dla ich pomiaru, analizy i sterowania, a także zrozumienie zasad działania i tworzenia tych środków. Na końcowych semestrach studiów inżynierskich studenci poznają szczegółowo praktyczne obszary inżynierii akustycznej: pomiary akustyczne i wibracyjne, inżynierię dźwięku, reżyserię dźwięku, wibroakustykę, akustykę pomieszczeń, oraz inne obszary jej zastosowań. Absolwenci są poszukiwani na licznych stanowiskach pracy w wielu sektorach gospodarki i administracji, jak na przykład: inżynieria ochrony środowiska (liczne instytucje państwowe i samorządowe), działy badawczo-rozwojowe w przemyśle (projektowanie urządzeń pod kątem obniżania ich drgań i hałasu), transport (obniżanie hałasu komunikacyjnego), budownictwo (kształtowanie pożądanej akustyki wnętrz, izolacja i adaptacja akustyczna budowli, wibroizolacja), telekomunikacja i komunikacja (technologia mowy), media elektroniczne – radio, telewizja, internet, produkcja nagrań dźwiękowych, produkcja nowoczesnych materiałów interaktywnych, nagłaśnianie koncertów i imprez masowych, specjalistyczny przemysł produkujący sprzęt elektroakustyczny, akustyczne urządzenia pomiarowe, projektowanie i tworzenie oprogramowania przydatnego w akustyce, oraz zastosowania akustyki biomedycznej. Duża część stanowisk pracy wymagających wiedzy z zakresu inżynierii akustycznej zalicza się do innowacyjnego, opartego na wiedzy sektora gospodarki.
Absolwenci mogą kontynuować kształcenie na II stopniu tego samego kierunku studiów i zdobyć kwalifikacje zawodowe II stopnia – stopień magistra. Mogą też kontynuować kształcenie na II stopniach studiów kilku innych kierunków w kraju związanych z akustyką.";""
"38";"4";"Inżynieria Mechaniczna i Materiałowa";"Studia inżynierskie I stopnia";"Stacjonarne";"Celem programu studiów pierwszego stopnia na kierunku Inżynieria Mechaniczna i Materiałowa jest budowanie wiedzy inżynierskiej studentów rozumianej jako poparta na podstawach teoretycznych zdolność do rozwiązywania praktycznych problemów inżynierskich. Absolwent studiów I stopnia na kierunku Inżynieria Mechaniczna i Materiałowa potrafi: dokonać doboru materiałów inżynierskich do różnych zastosowań, technologii wytwarzania, przetwórstwa i recyklingu materiałów, jest przygotowany do udziału w projektowaniu materiałowym oraz do współpracy z eksploatatorami materiałów inżynierskich, konstruktorami i specjalistami z zakresu projektowania, wytwarzania, przetwórstwa i zastosowania materiałów inżynierskich, formułować racjonalne wnioski dotyczące stosowania materiałów inżynierskich w różnych produktach, posiada umiejętności korzystania z informacji technicznej, potrafi wykorzystać narzędzia informatyczne do analizy i przetwarzania danych, pracować indywidualnie i w zespole. Studia na kierunku Inżynieria Mechaniczna i Materiałowa przygotowują do pracy w interdyscyplinarnych zespołach, które projektują, wytwarzają maszyny i urządzenia z wykorzystaniem innowacyjnych materiałów konstrukcyjnych. Wielodziedzinowa wiedza pomaga absolwentom programu komunikować się z innymi inżynierami w trakcie rozwiązywania praktycznych, złożonych problemów technicznych. Absolwenci po zrealizowaniu programu są przygotowani do pracy w: jednostkach projektowych, instytucjach badawczo-rozwojowych, a także w firmach produkujących lub wykorzystujących w swojej produkcji nowoczesne materiały konstrukcyjne. Absolwenci są również przygotowani do kontynuowania nauki na poziomie magisterskim, zarówno na macierzystej uczelni (Wydział Inżynierii Mechanicznej i Robotyki oferuje kontynuację studiów na drugim stopniu na kierunku Mechanika i Budowa Maszyn na specjalności Materiały Konstrukcyjne).";""
"39";"4";"Inżynieria Mechatroniczna";"Studia inżynierskie I stopnia";"Stacjonarne";"Celem programu studiów I stopnia w na kierunku Inżynieria Mechatroniczna jest budowanie wiedzy inżynierskiej studentów rozumianej jako poparta na podstawach teoretycznych zdolność do rozwiązywania praktycznych problemów inżynierskich.
Studia na kierunku przygotowują do pracy w interdyscyplinarnych zespołach, które projektują, wytwarzają i / lub wykorzystują różne układy mechatroniczne. Wielodziedzinowa wiedza pomaga absolwentom programu komunikować się z innymi inżynierami w trakcie rozwiązywania praktycznych, złożonych problemów technicznych.
Absolwenci programu są przygotowani do pracy w: jednostkach projektowych, instytucjach badawczo-rozwojowych, a także w firmach produkujących lub wykorzystujących urządzenia mechatroniczne.
Absolwenci są również przygotowani do kontynuowania nauki na poziomie magisterskim, zarówno na macierzystej uczelni (Wydział Inżynierii Mechanicznej i Robotyki, oferuje kierunek Inżynieria Mechatroniczna drugiego stopnia), jak i na innych wydziałach lub uniwersytetach w Polsce lub za granicą.";""
"40";"4";"Mechanical Engineering";"Studia inżynierskie I stopnia";"Stacjonarne";"The course Mechanical Engineering is a field of study where students learn modern engineering in a way that responds to the industry's current challenges. Graduates of the course are prepared to solve engineering problems in the field of mechanics. Based on the knowledge and skills acquired during their studies, they are able to design mechanical systems, taking into account issues such as the selection of materials, material strength, corrosion resistance, manufacturing technology etc. Depending on the solution, they can use ready-made components or design their own solutions. They also have the competencies necessary to function in modern technical and sociological systems.
That is why graduates of Mechanical Engineering are employed in renowned enterprises in the automotive industry as well as other well-known companies: Valeo, Delphi, BWI, Nidec, Teamtechnik: ABB, Vissman, Tauron, KGHM Polska Miedź, Sandvik, PZL. According to research by the Career Center, every year, over 91% of graduates find employment just a few months after graduation.
The course is constantly improved through substantive activities (conducting research, developing a laboratory base, implementing didactic projects in Poland and in international cooperation, and supporting the student scientific movement). The high level of education in the Mechanical Engineering field is evidenced by the fact that in the prestigious PERSPEKTYW ranking, this field of study has been the best field of study or one of the three best mechanical fields in Poland for many years.
Mentor of the field of study: dr hab. inż. Marian Banaś, prof. AGH
View full description of the field of study
Study programme determined by Resolution No. 15/2023 of the AGH UST Senate of 1 February 2023, changed by Resolution No. 33/2025 of the AGH UST Senate of 26 March 2025";""
"41";"4";"Mechanika i Budowa Maszyn";"Studia inżynierskie I stopnia";"Stacjonarne";"Kierunek studiów Mechanika i Budowa Maszyn istnieje w ofercie edukacyjnej Uczelni i wydziału od bardzo wielu lat. Kierunek MiBM stanowi nowoczesny kierunek nauczania odpowiadający na aktualne wyzwania płynące z gospodarki. Absolwenci kierunku są przygotowywani do zespołowego rozwiązywania problemów inżynierskich w oparciu o wiedzę i umiejętności. Posiadają także kompetencje niezbędne do funkcjonowania w nowoczesnych systemach techniczno – socjologicznych. Wydział ustawicznie doskonali jakość kształcenia poprzez działania merytoryczne (prowadzenie badań, rozwój bazy laboratoryjnej, realizację projektów dydaktycznych krajowych oraz we współpracy międzynarodowej, wspieranie studenckiego ruchu naukowego). Bardzo duża liczba przedsiębiorstw produkcyjnych i projektowych skupionych w aglomeracji śląsko – małopolskiej stanowi bardzo chłonny rynek pracy, na którym doskonali radzą sobie absolwenci kierunku MiBM. W sposób szczególny jest to widoczne w zatrudnianiu absolwentów MiBM w renomowanych korporacjach z branży “automotive” (Valeo, Delphi, BWI, Nidec, Teamtechnik), a także innych znanych firmach: ABB, Vissman, Tauron, KGHM Polska Miedź, Sandvik, PZL.
Według badań Centrum Karier corocznie ponad 91% absolwentów znajduje zatrudnienie zaledwie w kilka miesięcy po ukończeniu studiów. O wysokim poziomie kształcenia na kierunku MiBM świadczy fakt, że w prestiżowym rankingu PERSPEKTYW kierunek ten od od pięciu lat (od 2014) jest najlepszym kierunkiem w Polsce.";""
"42";"4";"Mechanika i Budowa Maszyn";"Studia inżynierskie I stopnia";"Niestacjonarne";"Kierunek studiów Mechanika i Budowa Maszyn istnieje w ofercie edukacyjnej Uczelni i wydziału od bardzo wielu lat. Kierunek MiBM stanowi nowoczesny kierunek nauczania odpowiadający na aktualne wyzwania płynące z gospodarki. Absolwenci kierunku są przygotowywani do zespołowego rozwiązywania problemów inżynierskich w oparciu o wiedzę i umiejętności. Posiadają także kompetencje niezbędne do funkcjonowania w nowoczesnych systemach techniczno – socjologicznych. Wydział ustawicznie doskonali jakość kształcenia poprzez działania merytoryczne (prowadzenie badań, rozwój bazy laboratoryjnej, realizację projektów dydaktycznych krajowych oraz we współpracy międzynarodowej, wspieranie studenckiego ruchu naukowego). Bardzo duża liczba przedsiębiorstw produkcyjnych i projektowych skupionych w aglomeracji śląsko – małopolskiej stanowi bardzo chłonny rynek pracy, na którym doskonali radzą sobie absolwenci kierunku MiBM. W sposób szczególny jest to widoczne w zatrudnianiu absolwentów MiBM w renomowanych korporacjach z branży “automotive” (Valeo, Delphi, BWI, Nidec, Teamtechnik), a także innych znanych firmach: ABB, Vissman, Tauron, KGHM Polska Miedź, Sandvik, PZL.
Według badań Centrum Karier corocznie ponad 91% absolwentów znajduje zatrudnienie zaledwie w kilka miesięcy po ukończeniu studiów. O wysokim poziomie kształcenia na kierunku MiBM świadczy fakt, że w prestiżowym rankingu PERSPEKTYW kierunek ten od od pięciu lat (od 2014) jest najlepszym kierunkiem w Polsce.";""
"43";"4";"Mechatronic Engineering with English as instruction language";"Studia inżynierskie I stopnia";"Stacjonarne";"Mechatronic engineering is the interdisciplinary program composed of basic courses (e.g. mathematics, physics), major courses (e.g. mechanics, control theory, computer science, electronics) as well as of specialty courses. Contents of major and specialty courses comprise techniques of computer aided engineering, problems of virtual prototyping, elements of modern control and basics of robotics. Students learn about methods and tools for analysis and synthesis of mechatronic systems and integration in mechatronics. The aim of the Mechatronics engineering first cycle study program is to build the students’ engineering knowledge considered as theoretical background and practical engineering problems. The study comprises laboratory and project classes where students gather practical engineering skills. The study in Mechatronic engineering prepares to work in interdisciplinary teams that design, manufacture and/or utilize various mechatronic systems. The interdisciplinary knowledge helps the program graduates to communicate with other engineers in the course of solving the practical, complex engineering problems. The graduates of the program are prepared to work in: design units, research and development institutions as well as in companies that manufacture or use mechatronic devices. The graduates are also prepared to continue study at the Master level both at home University (Faculty of Mechanical Engineering and Robotics offers second level Mechatronic engineering program) and at other faculties or universities in Poland or abroad.
Mentor of the field of study: dr hab. inż. Wojciech Lisowski, prof. AGH
View full description of the field of study
Study programme determined by Resolution No. 112/2019 of the AGH UST Senate of 26 June 2019, changed by Resolution No. 34/2025 of the AGH UST Senate of 26 March 2025";""
"44";"5";"Ekologiczne Źródła Energii";"Studia inżynierskie I stopnia";"Stacjonarne";"Ogólnym celem kształcenia jest przekazanie wiedzy, umiejętności i kompetencji w zakresie ekologicznych źródeł energii ze szczególnym uwzględnieniem aspektów ich przyrodniczego pochodzenia. Absolwenci będą znajdować zatrudnienie przede wszystkim w firmach branżowych z zakresu ekologicznych źródeł energii, instytucjach samorządowych i innych, w których wiedza w tym zakresie jest niezbędna. Zapotrzebowanie na absolwentów posiadających wiedzę w zakresie ekologicznych źródeł energii potwierdzone jest listami intencyjnymi z branżowych firm i instytucji. Absolwenci kierunku Ekologiczne Źródła Energii mogą kontynuować studia na II stopniu kształcenia na tym samym kierunku.";""
"45";"5";"Geofizyka";"Studia inżynierskie I stopnia";"Stacjonarne";"Kierunek Geofizyka ma na celu wykształcenie absolwentów o wysokich kwalifikacjach zawodowych, gotowych do sprostania wymogom stawianym przed inżynierem zarówno w regionie, Polsce, jak i innych krajach Europy i Świata. Absolwenci są przygotowani do pracy w przedsiębiorstwach geofizycznych, geologicznych i górniczych. Posiadają też kwalifikacje pozwalające podjąć pracę naukową w szkołach wyższych, instytutach PAN i jednostkach badawczo-rozwojowych.
Absolwenci kierunku Geofizyka znajdą pracę w przedsiębiorstwach o profilu geofizycznym i geologicznym oraz górniczym. Mogą samodzielnie pracować w terenie prowadząc prace pomiarowe. Mogą także pracować jako projektanci systemów do przetwarzania i interpretacji danych geofizycznych oraz geologiczno-górniczych. Ponadto mogą podjąć pracę w obserwatoriach geofizycznych oraz obsługiwać sieci sejsmometryczne w kopalniach węgla kamiennego i miedzi.
Jako osoby posiadające dobrą znajomość nauk ścisłych oraz narzędzi informatycznych mogą podjąć pracę także w innych instytucjach wymagających wyższego wykształcenia technicznego.";""
"46";"5";"Geoinformatyka";"Studia inżynierskie I stopnia";"Stacjonarne";"Absolwenci studiów I stopnia kierunku Geoinformatyka będą posiadać wiedzę z zakresu nauk o Ziemi, informatyki oraz z zakresu szeroko rozumianych nauk geoinformatycznych, a także będą potrafić zaprojektować i wykonać innowacyjne produkty geoinformatyczne, w szczególności wszelkiego rodzaju bazy danych przestrzennych, aplikacje ułatwiające pozyskiwanie i obróbkę danych geologicznych, geofizycznych, geotechnicznych, itp, tworzenie map cyfrowych, przestrzennych modeli obiektów, geoportali, itd. Wiedza podparta umiejętnościami praktycznymi pozwoli absolwentom kierunku Geoingormatyka na efektywną komunikacje w interdyscyplinarnych zespołach projektowych oraz podjęcie pracy w instytucjach oraz przedsiębiorstwach działających w sektorze informatyki, geologii, geodezji i kartografii, jak i w innych sektorach gospodarki w działalności związanej z zarządzaniem geoinformacją (np. ochrona środowiska, geoturystyka, leśnictwo, telekomunikacja, energetyka, bankowość i ubezpieczenia, geomarketing, bezpieczeństwo i obronność, logistyka i transport, planowanie przestrzenne). Nabyte umiejętności stawiania sobie celów naukowych i kierowania ich realizacją pozwolą na podjęcie współpracy z innymi zespołami i stworzą znacznie lepsze perspektywy zatrudnienia, nie tylko w przemyśle, ale także instytucjach naukowych i badawczych w kraju i w Europie. Absolwent studiów inżynierskich (I stopnia) kierunku Geoinformatyka może kontynuować naukę na II stopniu studiów na Wydziale Geologii, Geofizyki i Ochrony Środowiska.";""
"47";"5";"Geologia Stosowana";"Studia inżynierskie I stopnia";"Stacjonarne";"Studenci kształceni są w ramach profilu ogólnoakademickiego. Oprócz pogłębionej wiedzy i umiejętności przygotowujących do prowadzenia badań naukowych, uzyskują również kwalifikacje niezbędne do uzyskania uprawnień zawodowych (uprawnień geologicznych różnych kategorii i uprawnień związanych z pracą w zakładach górniczych). Kierunek Geologia Stosowana kontynuuje tradycje kształcenia geologów AGH i przygotowuje studentów do podjęcia pracy w branży geologicznej i przemyśle wydobywczym. Absolwent tego kierunku posiada znajomość zagadnień z zakresu nauk ścisłych przyrodniczych (fizyka, chemia) oraz nauk ścisłych matematycznych (matematyka, informatyka), dynamicznych zjawisk i procesów geologicznych zachodzących w Ziemi, w tym teorii kier litosfery, procesów górotwórczych, działalności lodowców, mechanizmów plutonizmu i wulkanizmu, sedymentologii, metamorfizmu, ruchów masowych, diagenezy i wietrzenia oraz geologii historycznej, regionalnej i inżynierskiej, nauki o złożach, w odniesieniu do genezy i uwarunkowań mineralogicznych, petrograficznych i geochemicznych formowania się złóż kopalin mineralnych wraz z oceną ich znaczenia gospodarczego (użytkowego), górnictwa w kontekście technik i technologii pozyskania bogactw mineralnych, zasad udostępnienia złóż i specyfiki działalności tej branży w Polsce, geologii górniczej w zakresie klasyfikacji zasobów, metodyki rozpoznawania i dokumentowania złóż. Absolwenci znajdują zatrudnienie w krajowych i zagranicznych firmach zajmujących się poszukiwaniem, dokumentowaniem i eksploatacją złóż kopalin, organach administracji państwowej i samorządowej, a także w przemyśle górniczym. Absolwenci mogą kontynuować studia na tym samym kierunku na studiach II stopnia.";""
"48";"5";"Geoturystyka";"Studia licencjackie I stopnia";"Stacjonarne";"Studenci kształceni są w ramach profilu ogólnoakademickiego. Oprócz pogłębionej wiedzy i umiejętności przygotowujących do prowadzenia badań naukowych, uzyskują niezbędne kwalifikacje zawodowe do pracy w turystyce. Kierunek Geoturystyka kontynuuje tradycje kształcenia AGH na kierunku Turystyka i Rekreacja i przygotowuje studentów do podjęcia pracy w wielu obszarach przemysłu turystycznego. Absolwent uzyskuje umiejętności w zakresie organizacji i obsługi ruchu turystycznego, zastosowania GIS i metod kartograficznych w turystyce oraz wykorzystania wiedzy z nauk o Ziemi dla potrzeb projektowania i zarządzania produktami geoturystycznymi. Absolwenci znajdują zatrudnienie w krajowych i zagranicznych firmach działających na runku turystycznym. Mogą pracować w centrach naukowo-edukacyjnych, parkach narodowych, krajobrazowych, jednostkach ochrony środowiska, jednostkach samorządowych, oddziałach regionalnych Polskiej Organizacji Turystycznej, centrach geoedukacyjnych i geoparkach, firmach i organizacjach turystycznych, ośrodkach wczasowych, hotelach. Są także przygotowani do założenia i prowadzenia własnej działalności turystycznej. Absolwenci mogą kontynuować studia na studiach II stopnia na tym samym kierunku, co pozwoli im na pogłębienie wiedzy i umiejętności praktycznych w zakresie geoturystyki.";""
"49";"5";"Inżynieria i Analiza Danych";"Studia inżynierskie I stopnia";"Stacjonarne";"Absolwenci studiów I stopnia kierunku Inżynieria i Analiza Danych posiadają wiedzę z zakresu nauk o Ziemi, informatyki oraz matematyki. Wiedza podparta umiejętnościami praktycznymi pozwala absolwentom tego kierunku na efektywną komunikacje w interdyscyplinarnych zespołach oraz podjęcie pracy w instytucjach oraz przedsiębiorstwach działających w sektorach, gdzie kluczową role odgrywają zagadnienia związane z analizą danych informatyką. Pomimo że kształcenie jest nakierowane na analizę danych w zagadnieniach geologii, geofizyki, geoinformatyki, górnictwa inżynierii i ochrony środowiska, itp., absolwenci tego kierunku mogą podjąć pracę w praktycznie każdym zespole zajmującym się akwizycją, przesyłem, składowaniem, analizą i interpretacją danych. Nabyte umiejętności stawiania sobie celów naukowych i kierowania ich realizacją pozwalają na podjęcie współpracy z innymi zespołami i tworzą znacznie lepsze perspektywy zatrudnienia, nie tylko w przemyśle, ale także instytucjach naukowych i badawczych w kraju i w Europie. Absolwent studiów inżynierskich (I stopnia) kierunku Inżynieria i Analiza Danych może kontynuować naukę na np. II stopniu studiów na kierunku Geoinformatyka.";""
